q(MeV) 1s_{1/2} 2s_{1/2} 2p_{1/2} 2p_{3/2} 3s_{1/2} 3p_{1/2} 3p_{3/2} 3d_{3/2} 3d_{5/2} 4s_{1/2} 4p_{1/2} 4p_{3/2} 4d_{3/2} 4d_{5/2} 5s_{1/2} 5p_{1/2} 5p_{3/2} Sum
0.00498216 7.06342e-07 1.89558e-05 3.79856e-05 8.6207e-05 0.000298553 0.000581793 0.00148665 0.00710168 0.0111414 0.00382184 0.0181792 0.0470083 1.94546 3.28306 0.995132 0.733525 1.45765 8.5046
0.00500389 7.1252e-07 1.91217e-05 3.83185e-05 8.69632e-05 0.000301262 0.000587259 0.00150054 0.00715881 0.0112308 0.0038578 0.0184325 0.0476427 1.95266 3.29454 0.99506 0.727211 1.44462 8.50495
0.00502571 7.18751e-07 1.9289e-05 3.86542e-05 8.77261e-05 0.000303996 0.000592779 0.00151456 0.00721635 0.0113209 0.00389423 0.0186891 0.0482854 1.9598 3.30593 0.994809 0.720946 1.43173 8.50519
0.00504763 7.25037e-07 1.94577e-05 3.89929e-05 8.84957e-05 0.000306756 0.000598353 0.00152872 0.0072743 0.0114117 0.00393116 0.0189492 0.0489363 1.9669 3.31722 0.994378 0.71473 1.41899 8.50529
0.00506965 7.31377e-07 1.9628e-05 3.93345e-05 8.92721e-05 0.000309542 0.000603982 0.00154302 0.00733268 0.0115031 0.00396858 0.0192128 0.0495957 1.97394 3.32841 0.993766 0.708563 1.40638 8.50527
0.00509176 7.37774e-07 1.97997e-05 3.96792e-05 9.00553e-05 0.000312355 0.000609666 0.00155746 0.00739148 0.0115952 0.00400651 0.0194799 0.0502635 1.98092 3.3395 0.992972 0.702446 1.39392 8.50512
0.00511396 7.44226e-07 1.99729e-05 4.00269e-05 9.08454e-05 0.000315194 0.000615407 0.00157204 0.00745071 0.0116879 0.00404496 0.0197506 0.0509399 1.98784 3.35049 0.991995 0.696378 1.38159 8.50482
0.00513627 7.50735e-07 2.01477e-05 4.03776e-05 9.16424e-05 0.000318059 0.000621205 0.00158676 0.00751036 0.0117813 0.00408394 0.0200248 0.051625 1.99471 3.36137 0.990835 0.690361 1.3694 8.50438
0.00515867 7.573e-07 2.03239e-05 4.07314e-05 9.24465e-05 0.000320952 0.00062706 0.00160163 0.00757044 0.0118753 0.00412347 0.0203028 0.0523188 2.00152 3.37214 0.989491 0.684394 1.35735 8.50379
0.00518117 7.63923e-07 2.05018e-05 4.10883e-05 9.32576e-05 0.000323873 0.000632973 0.00161664 0.00763096 0.0119701 0.00416355 0.0205843 0.0530215 2.00827 3.38281 0.987962 0.678477 1.34543 8.50305
0.00520377 7.70605e-07 2.06811e-05 4.14484e-05 9.40759e-05 0.00032682 0.000638944 0.0016318 0.00769191 0.0120655 0.00420419 0.0208696 0.0537331 2.01496 3.39336 0.98625 0.672611 1.33364 8.50214
0.00522646 7.77344e-07 2.08621e-05 4.18116e-05 9.49014e-05 0.000329796 0.000644975 0.00164711 0.00775329 0.0121616 0.00424542 0.0211587 0.0544536 2.02158 3.4038 0.984352 0.666794 1.32199 8.50107
0.00524926 7.84143e-07 2.10446e-05 4.2178e-05 9.57342e-05 0.0003328 0.000651065 0.00166257 0.00781512 0.0122584 0.00428723 0.0214516 0.0551833 2.02814 3.41412 0.982269 0.661028 1.31047 8.49983
0.00527215 7.91001e-07 2.12288e-05 4.25476e-05 9.65743e-05 0.000335832 0.000657216 0.00167818 0.00787738 0.0123558 0.00432965 0.0217483 0.0559222 2.03464 3.42433 0.98 0.655311 1.29908 8.49842
0.00529515 7.97918e-07 2.14145e-05 4.29205e-05 9.74218e-05 0.000338894 0.000663428 0.00169394 0.00794009 0.012454 0.00437268 0.0220488 0.0566703 2.04106 3.43441 0.977547 0.649644 1.28781 8.49682
0.00531824 8.04897e-07 2.16019e-05 4.32966e-05 9.82767e-05 0.000341984 0.000669701 0.00170986 0.00800324 0.0125528 0.00441634 0.0223533 0.0574277 2.04742 3.44438 0.974909 0.644026 1.27667 8.49504
0.00534143 8.11937e-07 2.17909e-05 4.36761e-05 9.91392e-05 0.000345104 0.000676037 0.00172594 0.00806684 0.0126524 0.00446065 0.0226618 0.0581946 2.05371 3.45421 0.972086 0.638457 1.26565 8.49306
0.00536473 8.19038e-07 2.19816e-05 4.40589e-05 0.000100009 0.000348253 0.000682436 0.00174217 0.00813089 0.0127526 0.00450561 0.0229742 0.058971 2.05993 3.46393 0.96908 0.632936 1.25475 8.49089
0.00538813 8.26201e-07 2.21739e-05 4.4445e-05 0.000100887 0.000351432 0.000688898 0.00175856 0.0081954 0.0128536 0.00455125 0.0232907 0.059757 2.06607 3.47351 0.965889 0.627464 1.24396 8.48851
0.00541163 8.33427e-07 2.2368e-05 4.48345e-05 0.000101773 0.000354642 0.000695425 0.00177512 0.00826035 0.0129552 0.00459758 0.0236112 0.0605527 2.07214 3.48296 0.962516 0.622039 1.2333 8.48592
0.00543523 8.40716e-07 2.25637e-05 4.52275e-05 0.000102666 0.000357882 0.000702017 0.00179183 0.00832577 0.0130576 0.0046446 0.0239359 0.0613581 2.07814 3.49228 0.95896 0.61666 1.22274 8.48312
0.00545894 8.48069e-07 2.27611e-05 4.56239e-05 0.000103567 0.000361153 0.000708675 0.00180872 0.00839164 0.0131607 0.00469235 0.0242647 0.0621734 2.08406 3.50146 0.955223 0.611328 1.21229 8.48009
0.00548275 8.55486e-07 2.29603e-05 4.60238e-05 0.000104476 0.000364455 0.000715399 0.00182576 0.00845797 0.0132645 0.00474083 0.0245976 0.0629987 2.0899 3.5105 0.951306 0.606041 1.20195 8.47684
0.00550666 8.62969e-07 2.31612e-05 4.64272e-05 0.000105393 0.000367788 0.00072219 0.00184298 0.00852476 0.013369 0.00479006 0.0249349 0.063834 2.09566 3.5194 0.947209 0.600799 1.19172 8.47336
0.00553067 8.70516e-07 2.33639e-05 4.68342e-05 0.000106318 0.000371154 0.000729048 0.00186037 0.00859203 0.0134742 0.00484005 0.0252764 0.0646793 2.10134 3.52816 0.942935 0.595601 1.18159 8.46963
0.0055548 8.7813e-07 2.35683e-05 4.72447e-05 0.000107252 0.000374552 0.000735976 0.00187792 0.00865975 0.0135802 0.00489083 0.0256222 0.0655349 2.10694 3.53678 0.938483 0.590446 1.17155 8.46566
0.00557902 8.8581e-07 2.37746e-05 4.76588e-05 0.000108193 0.000377982 0.000742972 0.00189566 0.00872795 0.0136869 0.00494241 0.0259723 0.0664007 2.11246 3.54525 0.933857 0.585334 1.16161 8.46144
0.00560336 8.93558e-07 2.39826e-05 4.80766e-05 0.000109143 0.000381445 0.000750039 0.00191356 0.00879662 0.0137943 0.00499481 0.0263268 0.0672769 2.11789 3.55357 0.929057 0.580263 1.15176 8.45696
0.00562779 9.01373e-07 2.41925e-05 4.8498e-05 0.000110101 0.000384941 0.000757176 0.00193165 0.00886576 0.0139025 0.00504805 0.0266858 0.0681635 2.12324 3.56174 0.924084 0.575232 1.142 8.45222
0.00565234 9.09257e-07 2.44042e-05 4.89232e-05 0.000111068 0.000388471 0.000764384 0.00194991 0.00893538 0.0140114 0.00510214 0.0270492 0.0690605 2.1285 3.56976 0.918942 0.570242 1.13233 8.44722
0.00567699 9.1721e-07 2.46178e-05 4.9352e-05 0.000112043 0.000392035 0.000771665 0.00196835 0.00900547 0.014121 0.00515712 0.0274172 0.0699682 2.13367 3.57762 0.913631 0.565289 1.12274 8.44193
0.00570175 9.25232e-07 2.48332e-05 4.97847e-05 0.000113027 0.000395633 0.000779019 0.00198698 0.00907605 0.0142314 0.00521298 0.0277896 0.0708866 2.13875 3.58532 0.908154 0.560375 1.11323 8.43637
0.00572662 9.33325e-07 2.50506e-05 5.02212e-05 0.000114019 0.000399265 0.000786446 0.00200578 0.00914711 0.0143426 0.00526976 0.0281667 0.0718156 2.14374 3.59287 0.902513 0.555497 1.10379 8.43053
0.00575159 9.41488e-07 2.52698e-05 5.06614e-05 0.00011502 0.000402933 0.000793948 0.00202478 0.00921864 0.0144544 0.00532748 0.0285483 0.0727555 2.14863 3.60025 0.896709 0.550655 1.09443 8.4244
0.00577668 9.49723e-07 2.5491e-05 5.11056e-05 0.000116031 0.000406636 0.000801525 0.00204397 0.00929067 0.0145671 0.00538616 0.0289346 0.0737063 2.15343 3.60747 0.890746 0.545847 1.08514 8.41797
0.00580187 9.5803e-07 2.57141e-05 5.15537e-05 0.000117049 0.000410374 0.000809179 0.00206334 0.00936319 0.0146805 0.00544582 0.0293256 0.074668 2.15814 3.61452 0.884627 0.541072 1.07592 8.41124
0.00582718 9.66409e-07 2.59391e-05 5.20057e-05 0.000118077 0.000414149 0.000816909 0.00208291 0.00943619 0.0147947 0.00550648 0.0297214 0.0756407 2.16275 3.62141 0.878352 0.53633 1.06675 8.4042
0.00585259 9.74862e-07 2.61661e-05 5.24616e-05 0.000119114 0.00041796 0.000824717 0.00210267 0.00950969 0.0149096 0.00556816 0.0301219 0.0766246 2.16726 3.62812 0.871926 0.531619 1.05765 8.39686
0.00587812 9.83389e-07 2.63952e-05 5.29216e-05 0.00012016 0.000421808 0.000832603 0.00212262 0.00958368 0.0150253 0.00563089 0.0305272 0.0776196 2.17167 3.63467 0.86535 0.526938 1.04861 8.3892
0.00590376 9.91991e-07 2.66262e-05 5.33856e-05 0.000121216 0.000425693 0.000840569 0.00214278 0.00965817 0.0151418 0.00569469 0.0309373 0.0786258 2.17599 3.64104 0.858628 0.522286 1.03962 8.38122
0.00592951 1.00067e-06 2.68592e-05 5.38538e-05 0.00012228 0.000429615 0.000848615 0.00216314 0.00973315 0.015259 0.00575959 0.0313523 0.0796434 2.1802 3.64723 0.851763 0.517662 1.03068 8.37292
0.00595537 1.00942e-06 2.70943e-05 5.4326e-05 0.000123355 0.000433576 0.000856742 0.00218369 0.00980864 0.0153771 0.0058256 0.0317722 0.0806723 2.1843 3.65324 0.844758 0.513064 1.02178 8.36429
0.00598134 1.01825e-06 2.73315e-05 5.48023e-05 0.000124438 0.000437575 0.000864951 0.00220445 0.00988462 0.0154959 0.00589277 0.0321971 0.0817127 2.18831 3.65908 0.837615 0.508492 1.01293 8.35533
0.00600743 1.02716e-06 2.75707e-05 5.52829e-05 0.000125531 0.000441612 0.000873242 0.00222542 0.00996111 0.0156154 0.0059611 0.0326269 0.0827646 2.19221 3.66473 0.830339 0.503945 1.00413 8.34602
0.00603363 1.03614e-06 2.7812e-05 5.57677e-05 0.000126634 0.000445689 0.000881617 0.0022466 0.0100381 0.0157358 0.00603063 0.0330617 0.083828 2.196 3.6702 0.822932 0.499421 0.995358 8.33638
0.00605994 1.0452e-06 2.80555e-05 5.62567e-05 0.000127746 0.000449806 0.000890077 0.00226799 0.0101156 0.015857 0.00610139 0.0335016 0.084903 2.19968 3.67548 0.815398 0.494919 0.986625 8.3264
0.00608637 1.05435e-06 2.8301e-05 5.67501e-05 0.000128869 0.000453962 0.000898622 0.00228959 0.0101936 0.0159789 0.00617341 0.0339466 0.0859897 2.20325 3.68057 0.80774 0.490438 0.977923 8.31607
0.00611292 1.06357e-06 2.85488e-05 5.72478e-05 0.000130001 0.000458159 0.000907254 0.00231141 0.0102721 0.0161016 0.0062467 0.0343966 0.0870881 2.20671 3.68548 0.799963 0.485977 0.969252 8.30538
0.00613958 1.07287e-06 2.87987e-05 5.77498e-05 0.000131143 0.000462397 0.000915972 0.00233344 0.0103512 0.0162252 0.0063213 0.0348518 0.0881983 2.21007 3.69019 0.792069 0.481534 0.960607 8.29435
0.00616636 1.08226e-06 2.90508e-05 5.82563e-05 0.000132295 0.000466677 0.000924779 0.0023557 0.0104307 0.0163495 0.00639725 0.0353122 0.0893203 2.2133 3.69471 0.784062 0.47711 0.951986 8.28295
0.00619325 1.09172e-06 2.93051e-05 5.87673e-05 0.000133458 0.000470998 0.000933675 0.00237817 0.0105108 0.0164746 0.00647456 0.0357777 0.0904543 2.21643 3.69904 0.775947 0.472702 0.943387 8.2712
0.00622026 1.10127e-06 2.95616e-05 5.92827e-05 0.00013463 0.000475361 0.000942661 0.00240087 0.0105914 0.0166006 0.00655328 0.0362485 0.0916001 2.21944 3.70317 0.767727 0.46831 0.934806 8.25908
0.00624739 1.11091e-06 2.98204e-05 5.98026e-05 0.000135813 0.000479767 0.000951738 0.0024238 0.0106725 0.0167273 0.00663343 0.0367246 0.0927579 2.22233 3.7071 0.759405 0.463932 0.926242 8.2466
0.00627464 1.12062e-06 3.00814e-05 6.03272e-05 0.000137007 0.000484216 0.000960906 0.00244695 0.0107541 0.0168548 0.00671504 0.0372059 0.0939277 2.2251 3.71082 0.750987 0.459568 0.917693 8.23375
0.006302 1.13043e-06 3.03448e-05 6.08563e-05 0.000138211 0.000488708 0.000970168 0.00247034 0.0108363 0.0169832 0.00679816 0.0376925 0.0951096 2.22776 3.71435 0.742476 0.455216 0.909154 8.22054
0.00632949 1.14032e-06 3.06104e-05 6.13901e-05 0.000139425 0.000493245 0.000979523 0.00249396 0.0109189 0.0171124 0.0068828 0.0381845 0.0963035 2.23029 3.71767 0.733876 0.450877 0.900626 8.20695
0.0063571 1.15029e-06 3.08784e-05 6.19286e-05 0.000140651 0.000497826 0.000988974 0.00251781 0.0110021 0.0172423 0.00696901 0.0386818 0.0975096 2.23271 3.72079 0.725192 0.446548 0.892105 8.19299
0.00638482 1.16035e-06 3.11488e-05 6.24718e-05 0.000141887 0.000502452 0.00099852 0.00254191 0.0110858 0.0173731 0.00705683 0.0391845 0.0987278 2.235 3.7237 0.716427 0.442228 0.883589 8.17866
0.00641267 1.1705e-06 3.14215e-05 6.30199e-05 0.000143134 0.000507124 0.00100816 0.00256624 0.0111701 0.0175048 0.00714628 0.0396927 0.0999582 2.23717 3.7264 0.707586 0.437918 0.875077 8.16395
0.00644064 1.18074e-06 3.16966e-05 6.35727e-05 0.000144392 0.000511841 0.0010179 0.00259082 0.0112549 0.0176372 0.0072374 0.0402062 0.101201 2.23922 3.72889 0.698673 0.433616 0.866567 8.14887
0.00646873 1.19107e-06 3.19741e-05 6.41304e-05 0.000145661 0.000516605 0.00102774 0.00261565 0.0113402 0.0177705 0.00733024 0.0407252 0.102456 2.24114 3.73117 0.689693 0.429321 0.858056 8.13341
0.00649694 1.20149e-06 3.2254e-05 6.4693e-05 0.000146942 0.000521416 0.00103768 0.00264072 0.0114261 0.0179045 0.00742483 0.0412497 0.103723 2.24294 3.73324 0.68065 0.425033 0.849544 8.11757
0.00652528 1.212e-06 3.25364e-05 6.52606e-05 0.000148233 0.000526274 0.00104773 0.00266604 0.0115124 0.0180395 0.0075212 0.0417797 0.105002 2.24461 3.73509 0.671548 0.420751 0.841029 8.10137
0.00655374 1.2226e-06 3.28213e-05 6.58331e-05 0.000149536 0.000531181 0.00105787 0.00269162 0.0115994 0.0181752 0.0076194 0.0423152 0.106294 2.24615 3.73673 0.662391 0.416474 0.832509 8.08478
0.00658232 1.2333e-06 3.31087e-05 6.64107e-05 0.000150851 0.000536135 0.00106811 0.00271745 0.0116868 0.0183118 0.00771948 0.0428562 0.107598 2.24756 3.73814 0.653185 0.412201 0.823984 8.06782
0.00661103 1.24409e-06 3.33986e-05 6.69934e-05 0.000152177 0.000541139 0.00107847 0.00274355 0.0117748 0.0184492 0.00782146 0.0434028 0.108914 2.24884 3.73934 0.643934 0.407932 0.815451 8.05048
0.00663986 1.25497e-06 3.36911e-05 6.75812e-05 0.000153515 0.000546193 0.00108892 0.0027699 0.0118633 0.0185874 0.00792539 0.0439549 0.110243 2.24999 3.74032 0.634641 0.403666 0.806911 8.03276
0.00666882 1.26595e-06 3.39861e-05 6.81741e-05 0.000154865 0.000551296 0.00109948 0.00279652 0.0119524 0.0187265 0.00803132 0.0445126 0.111584 2.25101 3.74108 0.625313 0.399403 0.798361 8.01468
0.00669791 1.27702e-06 3.42837e-05 6.87723e-05 0.000156227 0.00055645 0.00111015 0.0028234 0.012042 0.0188664 0.00813928 0.0450759 0.112937 2.25189 3.74162 0.615952 0.395143 0.789802 7.99622
0.00672712 1.2882e-06 3.45839e-05 6.93758e-05 0.0001576 0.000561655 0.00112093 0.00285056 0.0121322 0.0190072 0.00824933 0.0456448 0.114302 2.25265 3.74193 0.606564 0.390884 0.781232 7.97739
0.00675646 1.29947e-06 3.48867e-05 6.99845e-05 0.000158986 0.000566913 0.00113182 0.00287798 0.0122229 0.0191488 0.00836151 0.0462193 0.11568 2.25327 3.74202 0.597153 0.386626 0.772651 7.95819
0.00678593 1.31083e-06 3.51922e-05 7.05987e-05 0.000160384 0.000572222 0.00114282 0.00290568 0.0123141 0.0192912 0.00847586 0.0467994 0.11707 2.25375 3.74188 0.587723 0.38237 0.764058 7.93862
0.00681552 1.3223e-06 3.55004e-05 7.12182e-05 0.000161795 0.000577584 0.00115393 0.00293366 0.0124059 0.0194345 0.00859243 0.0473851 0.118473 2.2541 3.74151 0.57828 0.378114 0.755453 7.91869
0.00684525 1.33387e-06 3.58113e-05 7.18432e-05 0.000163218 0.000583 0.00116516 0.00296192 0.0124983 0.0195786 0.00871127 0.0479765 0.119887 2.25431 3.74092 0.568827 0.373859 0.746836 7.89839
0.0068751 1.34554e-06 3.6125e-05 7.24737e-05 0.000164653 0.000588469 0.0011765 0.00299046 0.0125912 0.0197236 0.00883243 0.0485734 0.121314 2.25439 3.7401 0.559369 0.369603 0.738206 7.87773
0.00690509 1.35731e-06 3.64413e-05 7.31097e-05 0.000166102 0.000593994 0.00118795 0.00301929 0.0126846 0.0198694 0.00895596 0.0491761 0.122753 2.25433 3.73905 0.54991 0.365348 0.729565 7.85672
0.0069352 1.36919e-06 3.67605e-05 7.37513e-05 0.000167563 0.000599574 0.00119952 0.00304841 0.0127786 0.0200161 0.00908191 0.0497843 0.124204 2.25413 3.73777 0.540455 0.361093 0.72091 7.83535
0.00696545 1.38116e-06 3.70824e-05 7.43986e-05 0.000169037 0.000605209 0.00121122 0.00307783 0.0128731 0.0201636 0.00921033 0.0503982 0.125667 2.25379 3.73626 0.531007 0.356837 0.712243 7.81362
0.00699583 1.39325e-06 3.74072e-05 7.50516e-05 0.000170524 0.000610901 0.00122303 0.00310753 0.0129682 0.020312 0.00934127 0.0510177 0.127142 2.25331 3.73451 0.521572 0.352581 0.703565 7.79155
0.00702634 1.40544e-06 3.77349e-05 7.57103e-05 0.000172024 0.00061665 0.00123496 0.00313754 0.0130639 0.0204612 0.00947479 0.0516428 0.12863 2.25269 3.73253 0.512154 0.348324 0.694875 7.76913
0.00705699 1.41773e-06 3.80654e-05 7.63748e-05 0.000173537 0.000622457 0.00124701 0.00316784 0.0131601 0.0206113 0.00961094 0.0522736 0.130129 2.25193 3.73032 0.502757 0.344068 0.686174 7.74636
0.00708776 1.43014e-06 3.83988e-05 7.70452e-05 0.000175064 0.000628322 0.00125918 0.00319845 0.0132568 0.0207622 0.00974977 0.05291 0.13164 2.25103 3.72788 0.493384 0.339811 0.677462 7.72326
0.00711868 1.44265e-06 3.87352e-05 7.77215e-05 0.000176604 0.000634246 0.00127148 0.00322937 0.0133541 0.0209139 0.00989135 0.0535519 0.133163 2.24999 3.7252 0.484041 0.335554 0.668741 7.69983
0.00714972 1.45527e-06 3.90745e-05 7.84038e-05 0.000178158 0.00064023 0.00128391 0.0032606 0.013452 0.0210666 0.0100357 0.0541995 0.134698 2.2488 3.72229 0.474731 0.331296 0.66001 7.67606
0.00718091 1.468e-06 3.94167e-05 7.9092e-05 0.000179726 0.000646274 0.00129646 0.00329214 0.0135504 0.02122 0.010183 0.0548526 0.136244 2.24748 3.71914 0.465458 0.327039 0.651272 7.65197
0.00721223 1.48085e-06 3.9762e-05 7.97863e-05 0.000181307 0.000652379 0.00130915 0.003324 0.0136493 0.0213744 0.0103331 0.0555113 0.137802 2.24601 3.71576 0.456226 0.322783 0.642526 7.62756
0.00724368 1.4938e-06 4.01103e-05 8.04868e-05 0.000182903 0.000658546 0.00132196 0.00335618 0.0137488 0.0215296 0.0104862 0.0561756 0.139372 2.24439 3.71213 0.447039 0.318527 0.633775 7.60282
0.00727527 1.50687e-06 4.04617e-05 8.11933e-05 0.000184512 0.000664775 0.0013349 0.00338868 0.0138489 0.0216856 0.0106424 0.0568453 0.140953 2.24264 3.70828 0.437901 0.314273 0.625019 7.57778
0.00730701 1.52006e-06 4.08162e-05 8.19062e-05 0.000186136 0.000671067 0.00134797 0.00342151 0.0139495 0.0218425 0.0108016 0.0575206 0.142545 2.24074 3.70419 0.428816 0.31002 0.616259 7.55243
0.00733887 1.53336e-06 4.11738e-05 8.26253e-05 0.000187774 0.000677423 0.00136118 0.00345467 0.0140507 0.0220002 0.0109641 0.0582013 0.144149 2.2387 3.69986 0.419787 0.305768 0.607497 7.52677
0.00737088 1.54677e-06 4.15345e-05 8.33507e-05 0.000189427 0.000683843 0.00137453 0.00348816 0.0141525 0.0221588 0.0111297 0.0588875 0.145764 2.23651 3.69529 0.410818 0.301519 0.598734 7.50082
0.00740303 1.56031e-06 4.18984e-05 8.40825e-05 0.000191094 0.000690329 0.00138801 0.00352199 0.0142547 0.0223183 0.0112986 0.0595791 0.14739 2.23418 3.69049 0.401912 0.297273 0.589972 7.47458
0.00743532 1.57396e-06 4.22655e-05 8.48208e-05 0.000192777 0.00069688 0.00140163 0.00355615 0.0143576 0.0224786 0.0114709 0.0602762 0.149026 2.2317 3.68545 0.393073 0.29303 0.581212 7.44805
0.00746775 1.58773e-06 4.26358e-05 8.55656e-05 0.000194474 0.000703498 0.00141538 0.00359067 0.014461 0.0226397 0.0116466 0.0609785 0.150674 2.22908 3.68017 0.384305 0.288791 0.572456 7.42123
0.00750032 1.60162e-06 4.30094e-05 8.63169e-05 0.000196186 0.000710184 0.00142928 0.00362552 0.0145649 0.0228018 0.0118258 0.0616862 0.152332 2.22631 3.67466 0.37561 0.284556 0.563706 7.39414
0.00753303 1.61564e-06 4.33863e-05 8.70749e-05 0.000197913 0.000716938 0.00144332 0.00366073 0.0146694 0.0229646 0.0120086 0.0623992 0.154001 2.2234 3.66891 0.366991 0.280327 0.554963 7.36678
0.00756588 1.62977e-06 4.37664e-05 8.78395e-05 0.000199655 0.00072376 0.00145751 0.00369629 0.0147745 0.0231283 0.012195 0.0631175 0.15568 2.22035 3.66292 0.358452 0.276103 0.54623 7.33916
0.00759888 1.64403e-06 4.41499e-05 8.86109e-05 0.000201413 0.000730653 0.00147184 0.0037322 0.0148801 0.0232929 0.0123851 0.0638409 0.15737 2.21715 3.6567 0.349996 0.271885 0.537508 7.31128
0.00763202 1.65842e-06 4.45368e-05 8.9389e-05 0.000203187 0.000737616 0.00148632 0.00376848 0.0149863 0.0234583 0.0125789 0.0645695 0.159069 2.2138 3.65024 0.341625 0.267675 0.528799 7.28314
0.00766531 1.67293e-06 4.49271e-05 9.01741e-05 0.000204976 0.00074465 0.00150094 0.00380512 0.015093 0.0236245 0.0127766 0.0653032 0.160779 2.21032 3.64355 0.333343 0.263472 0.520105 7.25476
0.00769874 1.68757e-06 4.53209e-05 9.0966e-05 0.000206781 0.000751756 0.00151572 0.00384213 0.0152003 0.0237916 0.0129782 0.066042 0.162498 2.20668 3.63663 0.325151 0.259278 0.511428 7.22613
0.00773232 1.70234e-06 4.5718e-05 9.17649e-05 0.000208602 0.000758935 0.00153064 0.00387951 0.0153081 0.0239596 0.0131838 0.0667858 0.164227 2.20291 3.62947 0.317054 0.255093 0.502771 7.19728
0.00776604 1.71723e-06 4.61187e-05 9.25709e-05 0.000210439 0.000766188 0.00154572 0.00391727 0.0154165 0.0241283 0.0133934 0.0675346 0.165965 2.19899 3.62208 0.309052 0.250918 0.494135 7.16819
0.00779991 1.73226e-06 4.65229e-05 9.3384e-05 0.000212292 0.000773516 0.00156096 0.0039554 0.0155254 0.024298 0.0136072 0.0682882 0.167713 2.19492 3.61445 0.301149 0.246755 0.485523 7.13888
0.00783393 1.74742e-06 4.69307e-05 9.42042e-05 0.000214162 0.000780919 0.00157635 0.00399392 0.0156348 0.0244684 0.0138252 0.0690467 0.169469 2.19072 3.6066 0.293346 0.242603 0.476936 7.10935
0.0078681 1.76271e-06 4.7342e-05 9.50317e-05 0.000216049 0.000788398 0.00159189 0.00403282 0.0157448 0.0246397 0.0140475 0.06981 0.171235 2.18637 3.59851 0.285647 0.238464 0.468378 7.07961
0.00790241 1.77813e-06 4.7757e-05 9.58664e-05 0.000217952 0.000795955 0.0016076 0.00407211 0.0158554 0.0248118 0.0142742 0.070578 0.173009 2.18187 3.59019 0.278052 0.234339 0.45985 7.04968
0.00793688 1.79369e-06 4.81756e-05 9.67085e-05 0.000219872 0.00080359 0.00162347 0.00411179 0.0159665 0.0249848 0.0145053 0.0713506 0.174791 2.17724 3.58165 0.270564 0.230228 0.451354 7.01954
0.0079715 1.80939e-06 4.85979e-05 9.75581e-05 0.000221809 0.000811303 0.0016395 0.00415187 0.0160781 0.0251586 0.014741 0.0721278 0.176582 2.17246 3.57288 0.263185 0.226133 0.442893 6.98921
0.00800626 1.82522e-06 4.90239e-05 9.84151e-05 0.000223763 0.000819096 0.00165569 0.00419236 0.0161903 0.0253332 0.0149812 0.0729095 0.17838 2.16755 3.56388 0.255916 0.222054 0.43447 6.9587
0.00804118 1.84119e-06 4.94537e-05 9.92797e-05 0.000225734 0.000826971 0.00167205 0.00423324 0.0163031 0.0255087 0.0152262 0.0736956 0.180187 2.16249 3.55465 0.248759 0.217992 0.426086 6.92801
0.00807625 1.85731e-06 4.98872e-05 0.000100152 0.000227723 0.000834927 0.00168858 0.00427454 0.0164163 0.0256849 0.0154759 0.0744861 0.182001 2.15729 3.5452 0.241716 0.213948 0.417743 6.89714
0.00811148 1.87356e-06 5.03246e-05 0.000101032 0.00022973 0.000842965 0.00170528 0.00431625 0.0165301 0.025862 0.0157305 0.0752808 0.183822 2.15196 3.53553 0.234787 0.209924 0.409445 6.86611
